thread_id,thread_forumId,thread_projectId,thread_title,thread_createdOn,thread_createdBy,thread_modifiedOn,thread_etag,thread_messageKey,thread_numberOfViews,thread_numberOfReplies,thread_lastActivity,thread_isEdited,thread_isDeleted,thread_isPinned,thread_content,reply_id,reply_threadId,reply_forumId,reply_projectId,reply_createdOn,reply_createdBy,reply_modifiedOn,reply_etag,reply_messageKey,reply_isEdited,reply_isDeleted,reply_content
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,12891,2222,72579,syn8507133,2017-09-26T14:25:43.000Z,3352211,2017-09-26T14:25:43.000Z,e4ebaebf-8bbe-456f-a96f-465baf2bc4d6,72579/2222/12891/aee59262-116b-4612-a950-fde9e1bec26b,FALSE,FALSE,"Hi Vipin
To run it with Rabix you can follow Bogdan's instructions https://www.synapse.org/#!Synapse:syn10208944. He already figured out which changes should be made to satisfy Rabix's requirements.
As for the Toil, send me STDERR and we'll try to find the solution

Michael
"
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,12908,2222,72579,syn8507133,2017-09-26T20:03:57.000Z,3360642,2017-09-26T20:03:57.000Z,48b20794-4c08-4b63-a0b8-a59f33acd6bb,72579/2222/12908/4bff1b6d-7dfa-4f38-96a1-e164edf3a8d8,FALSE,FALSE,"Hi Michael, 

I looked at the documentation from Bogdan and unfortunately I am not able to find the github issue links from this readme file (https://www.synapse.org/#!Synapse:syn10208944). Both links are broken and could you pass me the issue number or a place I can see the changes. 

https://www.synapse.org/#!Error:7b226d657373616765223a22446964206e6f742066696e642061206d6174636820666f7220616c6961733a2055524c5f504c414345484f4c444552222c226c6162656c223a22536f727279227d
https://www.synapse.org/#!Error:7b226d657373616765223a22446964206e6f742066696e642061206d6174636820666f7220616c6961733a2055524c5f504c414345484f4c444552222c226c6162656c223a22536f727279227d

Regards, 
Vipin"
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,12910,2222,72579,syn8507133,2017-09-26T20:06:29.000Z,3360642,2017-09-26T20:06:29.000Z,db3d99f8-e474-43d7-b074-090d456ec0cd,72579/2222/12910/7f748fd1-d343-4774-85c4-70cccfd5eb05,FALSE,FALSE,"Hi Michael, 

The error from toil is: 

```
[STDOUT]
~/tools/venv/bin/cwltoil --workDir /home/nexcbu/tmp/ ../../synapse_utils/dockstore-tool-synapse-get.cwl ../../config_files/biowardrobe_chipseq_se_get.cwl.json


 ~/tools/venv/bin/cwltoil --workDir /home/nexcbu/tmp/ biowardrobe_chipseq_se.cwl biowardrobe_chipseq_se.json


led job 'file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/tools/samtools-rmdup.cwl' bash -c H/A/jobce6_cU
---TOIL WORKER OUTPUT LOG---
INFO:toil:Running Toil version 3.11.0-ca24899f31a2d7f8b3f766a1c99c982ccf1044eb.
WARNING:rdflib.term:http://schema.org/docs/!DOCTYPE html does not look like a valid URI, trying to serialize this will break.
INFO:toil.fileStore:Starting job ('file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/tools/samtools-rmdup.cwl' bash -c H/A/jobce6_cU) with ID (f4407ef710be44a0b2847364fc08c19224632e7a).
['docker', 'pull', 'biowardrobe2/samtools:v1.4']
INFO:cwltool:['docker', 'pull', 'biowardrobe2/samtools:v1.4']
Trying to pull repository registry.access.redhat.com/biowardrobe2/samtools ...
Trying to pull repository docker.io/biowardrobe2/samtools ...
v1.4: Pulling from docker.io/biowardrobe2/samtools
Digest: sha256:e4dad5f38c1b782d3f1608410c07e8dc47fb7b92bc427175a160dfa0813c48d8
[job samtools-rmdup.cwl] /home/nexcbu/tmp/out_tmpdir4VcbVf$ docker \
    run \
    -i \
    --volume=/home/nexcbu/tmp/out_tmpdir4VcbVf:/var/spool/cwl:rw \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tZNLZlyEC5C61:/tmp:rw \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tmpnH13ck.tmp:/var/spool/cwl/tmpjX8uDE.sorted.bam.bai:ro \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tmpIZAXjc.tmp:/var/spool/cwl/tmpjX8uDE.sorted.bam:ro \
    --workdir=/var/spool/cwl \
    --read-only=true \
    --user=1000:1000 \
    --rm \
    --env=TMPDIR=/tmp \
    --env=HOME=/var/spool/cwl \
    --env=PATH=/usr/local/bin/:/usr/bin:/bin \
    biowardrobe2/samtools:v1.4 \
    /bin/sh \
    -c \
    'bash' '-c' '#!/bin/bash
if [ ""$0"" = True ]
then
  samtools rmdup ""${@:1}""
else
  echo ""Skip samtools rmdup "" ${@:1}
fi
' 'False' '-s' '/var/spool/cwl/tmpjX8uDE.sorted.bam' 'tmpwadNA3.tmp'  > tmpwadNA3.tmp.rmdup 2>&1
INFO:cwltool:[job samtools-rmdup.cwl] /home/nexcbu/tmp/out_tmpdir4VcbVf$ docker \
    run \
    -i \
    --volume=/home/nexcbu/tmp/out_tmpdir4VcbVf:/var/spool/cwl:rw \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tZNLZlyEC5C61:/tmp:rw \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tmpnH13ck.tmp:/var/spool/cwl/tmpjX8uDE.sorted.bam.bai:ro \
    --volume=/home/nexcbu/tmp/toil-e757c11c-c96c-4f7a-b121-4c5cf38c0930-e272bc7e-1aa2-4a9c-9a20-23d5d0e31e3a/tmpJXCXeo/06920985-47ae-44ad-84ba-e5e488e49df3/tmpIZAXjc.tmp:/var/spool/cwl/tmpjX8uDE.sorted.bam:ro \
    --workdir=/var/spool/cwl \
    --read-only=true \
    --user=1000:1000 \
    --rm \
    --env=TMPDIR=/tmp \
    --env=HOME=/var/spool/cwl \
    --env=PATH=/usr/local/bin/:/usr/bin:/bin \
    biowardrobe2/samtools:v1.4 \
    /bin/sh \
    -c \
    'bash' '-c' '#!/bin/bash
if [ ""$0"" = True ]
then
  samtools rmdup ""${@:1}""
else
  echo ""Skip samtools rmdup "" ${@:1}
fi
' 'False' '-s' '/var/spool/cwl/tmpjX8uDE.sorted.bam' 'tmpwadNA3.tmp'  > tmpwadNA3.tmp.rmdup 2>&1
[job samtools-rmdup.cwl] Job error:
tools/samtools-rmdup.cwl:99:3: Error collecting output for parameter 'rmdup_output':
:1:1:   Did not find output file with glob pattern: '[u'tmpwadNA3.tmp']'
ERROR:cwltool:[job samtools-rmdup.cwl] Job error:
tools/samtools-rmdup.cwl:99:3: Error collecting output for parameter 'rmdup_output':
:1:1:   Did not find output file with glob pattern: '[u'tmpwadNA3.tmp']'
[job samtools-rmdup.cwl] completed permanentFail
WARNING:cwltool:[job samtools-rmdup.cwl] completed permanentFail
Traceback (most recent call last):
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/worker.py"", line 313, in main
    job._runner(jobGraph=jobGraph, jobStore=jobStore, fileStore=fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/job.py"", line 1299, in _runner
    returnValues = self._run(jobGraph, fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/job.py"", line 1244, in _run
    return self.run(fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/cwl/cwltoil.py"", line 451, in run
    raise cwltool.errors.WorkflowException(status)
WorkflowException: permanentFail
ERROR:toil.worker:Exiting the worker because of a failed job on host wfexecutor.nexus.ethz.ch
WARNING:toil.jobGraph:Due to failure we are reducing the remaining retry count of job 'file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/tools/samtools-rmdup.cwl' bash -c H/A/jobce6_cU with ID H/A/jobce6_cU to 0
<=========
``` "
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,13209,2222,72579,syn8507133,2017-10-05T09:47:01.000Z,3360642,2017-10-05T09:47:01.000Z,eb6a2364-0fa6-4721-b352-80881d151fd7,72579/2222/13209/7a0a0864-6f5b-4a83-819a-47b89e2927f4,FALSE,FALSE,"Hi Michael, 

Here is the error message when I was running with `rabix` version Rabix 1.0.0. 
```shell

[nexcbu@wfexecutor biowardrobe_chipseq_se]$ ~/tools/rabix-cli-1.0.0/rabix --tmpdir-prefix ~/tmp/ --tmp-outdir-prefix ~/tmp/ ./biowardrobe_chipseq_se.cwl biowardrobe_chipseq_se.json
[2017-10-05 11:35:17.934] [ERROR] Unsupported feature: $schemas.
[2017-10-05 11:35:19.673] [INFO] Job root.fastx_quality_stats has started
[2017-10-05 11:35:19.674] [INFO] Job root.bowtie_aligner has started
[2017-10-05 11:35:43.299] [INFO] Pulling docker image biowardrobe2/bowtie:v1.2.0
[2017-10-05 11:35:43.299] [INFO] Pulling docker image biowardrobe2/fastx_toolkit:v0.0.14
[2017-10-05 11:35:50.024] [INFO] Running command line: fastx_quality_stats -i /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/inputs/SRR1198790.fastq -o SRR1198790.fastq.fastxstat
[2017-10-05 11:35:50.327] [INFO] Running command line: bowtie --best -3 0 -5 0 -m 1 -q -S --strata -p 8 -v 3 /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/references/dm3/bowtie_indices/dm3 /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/inputs/SRR1198790.fastq SRR1198790.sam  2> SRR1198790.sam.log
^[[B^[[B[2017-10-05 11:38:05.688] [INFO] Job root.fastx_quality_stats has completed
[2017-10-05 11:39:29.324] [INFO] Job root.bowtie_aligner has completed
[2017-10-05 11:39:30.404] [INFO] Job root.samtools_sort_index has started
[2017-10-05 11:39:34.650] [INFO] Pulling docker image biowardrobe2/samtools:v1.4
[2017-10-05 11:39:37.607] [INFO] Running command line: bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  echo ""Run: samtools sort "" ${@:1}
  samtools sort ""${@:1}""
else
  echo ""Skip samtools sort "" ${@:1}
fi
' True -o SRR1198790.sorted.bam -O bam -@ 8 SRR1198790.sam ; bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  echo ""Run: samtools index "" ${@:1}
  samtools index ""${@:1}""
else
  echo ""Skip samtools index "" ${@:1}
fi
' True -@ 8 SRR1198790.sorted.bam SRR1198790.sorted.bam.bai
[2017-10-05 11:40:37.075] [INFO] Job root.samtools_sort_index has completed
[2017-10-05 11:40:37.403] [INFO] Job root.samtools_rmdup has started
[2017-10-05 11:40:38.291] [INFO] Pulling docker image biowardrobe2/samtools:v1.4
[2017-10-05 11:40:41.025] [INFO] Running command line: bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  samtools rmdup ""${@:1}""
else
  echo ""Skip samtools rmdup "" ${@:1}
fi
' False -s /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/biowardrobe_chipseq_se-2017-10-05-113515.780/root/samtools_rmdup/SRR1198790.sorted.bam SRR1198790.sorted.bam  > SRR1198790.sorted.bam.rmdup 2>&1
[2017-10-05 11:40:50.278] [INFO] Job root.samtools_rmdup has completed
[2017-10-05 11:40:50.406] [INFO] Job root.get_stat has started
[2017-10-05 11:40:50.406] [INFO] Job root.samtools_sort_index_after_rmdup has started
[2017-10-05 11:40:50.415] [INFO] Pulling docker image biowardrobe2/scidap:v0.0.2
[2017-10-05 11:40:51.310] [INFO] Pulling docker image biowardrobe2/samtools:v1.4
[2017-10-05 11:40:56.331] [INFO] Running command line: python -c '#!/usr/bin/env python
import sys, re
TOTAL, ALIGNED, SUPRESSED, USED = 100, 80, 0, 0
with open(sys.argv[1], '\''r'\'') as bowtie_log:
  for line in bowtie_log:
    if '\''processed:'\'' in line:
      TOTAL = int(line.split('\''processed:'\'')[1])
    if '\''alignment:'\'' in line:
      ALIGNED = int(line.split('\''alignment:'\'')[1].split()[0])
    if '\''due to -m:'\'' in line:
      SUPRESSED = int(line.split('\''due to -m:'\'')[1].split()[0])
USED = ALIGNED
with open(sys.argv[2], '\''r'\'') as rmdup_log:
  for line in rmdup_log:
    if '\''/'\'' in line and '\''Skip'\'' not in line:
      splt = line.split('\''/'\'')
      USED = int((splt[1].split('\''='\''))[0].strip()) - int((splt[0].split('\'']'\''))[1].strip())
print TOTAL, ALIGNED, SUPRESSED, USED
' /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/biowardrobe_chipseq_se-2017-10-05-113515.780/root/bowtie_aligner/SRR1198790.sam.log /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/biowardrobe_chipseq_se-2017-10-05-113515.780/root/samtools_rmdup/SRR1198790.sorted.bam.rmdup  > SRR1198790.sam.stat
[2017-10-05 11:40:56.556] [INFO] Running command line: bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  echo ""Run: samtools sort "" ${@:1}
  samtools sort ""${@:1}""
else
  echo ""Skip samtools sort "" ${@:1}
fi
' False -o SRR1198790.sorted.bam -O bam -@ 8 SRR1198790.sorted.bam ; bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  echo ""Run: samtools index "" ${@:1}
  samtools index ""${@:1}""
else
  echo ""Skip samtools index "" ${@:1}
fi
' False -@ 8 SRR1198790.sorted.bam SRR1198790.sorted.bam.bai
[2017-10-05 11:41:04.991] [INFO] Job root.get_stat has completed
[2017-10-05 11:41:09.582] [INFO] Job root.samtools_sort_index_after_rmdup has completed
[2017-10-05 11:41:10.416] [INFO] Job root.bamtools_stats has started
[2017-10-05 11:41:10.416] [INFO] Job root.macs2_callpeak has started
[2017-10-05 11:41:10.426] [INFO] Pulling docker image biowardrobe2/bamtools:v2.4.1
[2017-10-05 11:41:10.458] [INFO] Pulling docker image biowardrobe2/macs2:v2.1.1
[2017-10-05 11:41:16.137] [INFO] Running command line: bamtools stats -in -in -in /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/biowardrobe_chipseq_se-2017-10-05-113515.780/root/samtools_sort_index_after_rmdup/SRR1198790.sorted.bam > stats.log
[2017-10-05 11:41:16.358] [INFO] Running command line: bash -c '#!/bin/bash
if [ ""$0"" = True ]
then
  echo ""Run: macs2 callpeak "" ${@:1}
  ls | grep -v ${@: -1}.log | xargs rm
  macs2 callpeak ""${@:1}""
else
  echo ""Skip macs2 callpeak "" ${@:1}
fi
' True -t /home/nexcbu/dream_challenge/2017/workflow_execution/workflows/biowardrobe_chipseq_se/biowardrobe_chipseq_se-2017-10-05-113515.780/root/samtools_sort_index_after_rmdup/SRR1198790.sorted.bam -f BAM -g 1.2e8 --keep-dup auto --buffer-size 10000 --bw 150 -m 4 40 -q 0.05 --nolambda --call-summits --verbose 3 -n SRR1198790.sorted  2> SRR1198790.sorted.log
[2017-10-05 11:41:17.573] [ERROR] Job e1d8eba5-2edb-4aa6-b836-c164f249a6a4 failed with exit code 1.
[2017-10-05 11:41:17.573] [INFO] Job e1d8eba5-2edb-4aa6-b836-c164f249a6a4 failed with exit code 1.
[2017-10-05 11:41:17.664] [WARN] Job root.bamtools_stats, rootId: 0f9836a1-0830-48c2-bd1a-d27921bb1d00 failed: Job e1d8eba5-2edb-4aa6-b836-c164f249a6a4 failed with exit code 1.
[2017-10-05 11:41:17.673] [WARN] Root job 0f9836a1-0830-48c2-bd1a-d27921bb1d00 failed.
[2017-10-05 11:41:17.678] [INFO] Failed to execute a Job
```"
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,13245,2222,72579,syn8507133,2017-10-06T10:40:41.000Z,3357304,2017-10-06T10:40:41.000Z,dd8d8572-4a6e-4978-b159-64c017678734,72579/2222/13245/867f2b75-c0d2-4580-8c35-2cb023d6da03,FALSE,FALSE,"Hi Vipin,

Did you follow instructions from this report? https://www.synapse.org/#!Synapse:syn10208944
Most importantly, step 3, to replace bamtools-stats tool and samtools-sort-index tool?

Best,
Bogdan"
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,14056,2222,72579,syn8507133,2017-11-16T19:24:16.000Z,3340132,2017-11-16T19:24:16.000Z,fb65173b-e2f5-43f8-9ad1-79393017e04e,72579/2222/14056/d8ad8ceb-4b06-4e38-b32a-a85c1c5338ad,FALSE,FALSE,I had the same issue as @vipin . Will try the same solution he used and re-run.
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,14177,2222,72579,syn8507133,2017-11-28T09:58:27.000Z,3333939,2017-11-28T09:58:27.000Z,a3eba3b8-a8d3-46d5-8d15-2abfdfe6dcf5,72579/2222/14177/9fc13eee-4292-4e74-b53d-ad19ff115e73,FALSE,FALSE,"Hi!
Thank you for the suggestions. I'm still having problems though:
## with `rabix`:
Despite following the instructions of @bogdang  in https://www.synapse.org/#!Synapse:syn10208944, and replacing the mentioned tools, I'm getting the error: `[ERROR] Unsupported feature: $schemas`, and subsequent jobs are all failing.  I'm using `Rabix 1.03` for this purpose, and my machine has 50G of disk space.
## with `toil`:
Like @vipin , the workflow freezes at the `samtools-rmdup` stage and permenantly fails. I'm using `toil-cwl-runner 3.12.0`"
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,14178,2222,72579,syn8507133,2017-11-28T11:27:10.000Z,3357304,2017-11-28T11:27:10.000Z,a2745e03-9e8d-4013-b56e-ebe4de2f5450,72579/2222/14178/4863d485-a5ae-44c0-847f-a16f499aa690,FALSE,FALSE,"Hi @Azza 

Thank you for testing the workflow with rabix. Rabix 1.0.3. is a bit buggy, and we are preparing a 1.0.4. release with the fixes. In the meantime could you please retry running the workflow with rabix 1.0.0 version? Sorry about the inconvenience, hopefully in the next release it will all be stable."
2222,72579,syn8507133,biowardrobe_chipseq_se workflow help,2017-07-19T19:12:07.000Z,2223305,2017-07-19T19:12:07.000Z,1b974775-f005-4c25-9370-9489ab93c98d,72579/2222/7755969f-188f-4681-8c78-3d1192f56202,16,16,2017-11-28T14:20:38.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **biowardrobe_chipseq_se** workflow.,14180,2222,72579,syn8507133,2017-11-28T14:20:38.000Z,3333939,2017-11-28T14:20:38.000Z,b3df63f2-4c30-4639-96c9-56ed34caf5bd,72579/2222/14180/98ea5792-0ca4-4eb8-b526-7b6963151d81,FALSE,FALSE,"That was quick, thank you indeed.
It worked like charm with **`rabix 1.0.0`**, and the modified tools files above.

Appreciated @bogdang ."
2223,72579,syn8507133,gdc_dnaseq_transform workflow help,2017-07-19T19:12:32.000Z,2223305,2017-07-19T19:12:32.000Z,18109f3a-80d8-4fae-bcb7-6fe7b7cbce8e,72579/2223/0eab4f7e-4978-432d-97f4-ba97b3e4d683,11,3,2017-12-08T19:12:54.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **gdc_dnaseq_transform** workflow.,12852,2223,72579,syn8507133,2017-09-25T14:10:16.000Z,3360642,2017-09-25T14:10:16.000Z,161a0f8e-b6ed-48ad-af77-65d63596cee9,72579/2223/12852/73683fa3-8ed3-417e-86c9-68b81e127bec,FALSE,FALSE,"Hi, 

I am trying to run gdc_dnaseq_transform workflow with `toil`. I have downloaded the files successfully. 
```shell
cwltoil --workDir ~/tmp/ dockstore-tool-synapse-get.cwl gdc_dnaseq_transform_get.cwl.json
```
Now when I tried to run the workflow with following command: 
```shell
cwltoil --workDir ~/tmp/ cwl/workflows/dnaseq/transform.cwl transform.cwl.json
```

ended up the error message: 
```
[STDOUT]
=========> Failed job 'file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/gdc_dnaseq_transform/cwl/tools/decider_bwa_expression.cwl' S/m/job1LNoas
---TOIL WORKER OUTPUT LOG---
INFO:toil:Running Toil version 3.11.0-ca24899f31a2d7f8b3f766a1c99c982ccf1044eb.
INFO:toil.fileStore:Starting job ('file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/gdc_dnaseq_transform/cwl/tools/decider_bwa_expression.cwl' S/m/job1LNoas) with ID (e5473b82ce4039dfe39fa4a02f5e5e2966ac6197).
Failed to evaluate expression:
Expression evaluation error:

evalmachine.<anonymous>:71
       exit()
       ^

ReferenceError: exit is not defined
    at get_slice_number (evalmachine.<anonymous>:71:8)
    at evalmachine.<anonymous>:81:25
    at evalmachine.<anonymous>:99:4
    at ContextifyScript.Script.runInContext (vm.js:53:29)
    at ContextifyScript.Script.runInNewContext (vm.js:59:15)
    at Object.runInNewContext (vm.js:112:38)
    at Socket.<anonymous> ([eval]:10:55)
    at emitOne (events.js:115:13)
    at Socket.emit (events.js:210:7)
    at addChunk (_stream_readable.js:266:12)
WARNING:cwltool:Failed to evaluate expression:  
Expression evaluation error:

evalmachine.<anonymous>:71
       exit()
       ^

ReferenceError: exit is not defined
    at get_slice_number (evalmachine.<anonymous>:71:8)
    at evalmachine.<anonymous>:81:25
    at evalmachine.<anonymous>:99:4
    at ContextifyScript.Script.runInContext (vm.js:53:29)
    at ContextifyScript.Script.runInNewContext (vm.js:59:15)
    at Object.runInNewContext (vm.js:112:38)
    at Socket.<anonymous> ([eval]:10:55)
    at emitOne (events.js:115:13)
    at Socket.emit (events.js:210:7)
    at addChunk (_stream_readable.js:266:12)
Traceback (most recent call last):
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/worker.py"", line 313, in main
    job._runner(jobGraph=jobGraph, jobStore=jobStore, fileStore=fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/job.py"", line 1299, in _runner
    returnValues = self._run(jobGraph, fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/job.py"", line 1244, in _run
    return self.run(fileStore)
  File ""/home/nexcbu/tools/venv/lib/python2.7/site-packages/toil/cwl/cwltoil.py"", line 451, in run
    raise cwltool.errors.WorkflowException(status)
WorkflowException: permanentFail
ERROR:toil.worker:Exiting the worker because of a failed job on host YYY
WARNING:toil.jobGraph:Due to failure we are reducing the remaining retry count of job 'file:///home/nexcbu/dream_challenge/2017/workflow_execution/workflows/gdc_dnaseq_transform/cwl/tools/decider_bwa_expression.cwl' S/m/job1LNoas with ID S/m/job1LNoas to 0
```

Have you seen something like before? I am running cwltoil version `3.11.0`. Please let me know if you need any additional information from my side to debug the issue. 

Thank you very much for providing the workflow! 

Cheers! 
Vipin"
2223,72579,syn8507133,gdc_dnaseq_transform workflow help,2017-07-19T19:12:32.000Z,2223305,2017-07-19T19:12:32.000Z,18109f3a-80d8-4fae-bcb7-6fe7b7cbce8e,72579/2223/0eab4f7e-4978-432d-97f4-ba97b3e4d683,11,3,2017-12-08T19:12:54.000Z,FALSE,FALSE,FALSE,This thread is the designated place to ask questions about running the **gdc_dnaseq_transform** workflow.,14234,2223,72579,syn8507133,2017-12-08T17:09:17.000Z,3365727,2017-12-08T17:09:17.000Z,5135b2fc-3508-4840-aff4-e90245f8c887,72579/2223/14234/266cf0ea-8aaf-4007-82f8-e00cb17fd29b,FALSE,FALSE,"Hi Jeremiah and James, 
I've run the gdc_dnaseq_transform workflow multiple times and each time the checker says it ran successfully, but when I submit it to the challenge it fails.  Any ideas?  I've pasted my software versions and environment below.  I would show my steps, but they're exactly as you described.  The only apparent difference is that you ran yours in an EC2 instance, whereas I'm running mine in Linux CentOS.  I've seen other successful submissions that seem to deviate more from your example than I have.  Thanks.  --Ben. 

#### Software and environment
Linux
```shell
$ lsb_release -a
LSB Version:    :core-4.1-amd64:core-4.1-noarch
Distributor ID: CentOS
Description:    CentOS Linux release 7.3.1611 (Core)
Release:        7.3.1611
Codename:       Core
```

docker
```shell
$ docker --version
Docker version 17.06.0-ce, build 02c1d87
```

mkvirtualenv
```shell
$ mkvirtualenv --version
15.1.0
```

pip
```shell
$ pip --version
pip 9.0.1 from /usr/lib/python2.7/site-packages (python 2.7)
```

schema
```shell
$ schema-salad-tool schema --version
/usr/bin/schema-salad-tool 2.2.20170222151604
```

cwltool
```shell
$ cwltool --version
/usr/bin/cwltool 1.0.20170217172322
```

synapseClient
```shell
$ synapse --version
Synapse Client 1.7.2
```

"
